,Open,High,Low,Close,Volume,tomorrow,target,50MA,100MA,20MA,check50MA,check20MA,check100MA,score,Bitcoin,yesterday,change,trend20MA,trend50MA,trend100MA
2021-01-03,32176.45,34778.11,31962.99,33000.05,120957.56675,31988.71,0,20934.3214,16754.6849,24898.5175,1,1,1,5.5072,81,68.0,13.0,34.5,26.44,19.09
2021-01-04,33000.05,33600.0,28130.0,31988.71,140899.88569,33949.53,1,21272.913399999998,16977.8187,25584.863,1,1,1,0.5818000000000001,64,81.0,-17.0,37.7,27.74,19.82
2021-01-05,31989.75,34360.0,29900.0,33949.53,116049.997038,36769.36,1,21593.5476,17190.4198,26212.977,1,1,1,1.5948,53,64.0,-11.0,40.05,28.74,20.38
2021-01-06,33949.53,36939.21,33288.0,36769.36,127139.20131,39432.28,1,21938.2668,17422.1726,26843.677499999998,1,1,1,3.2149,59,53.0,6.0,41.1,29.46,20.83
2021-01-07,36769.36,40365.0,36300.0,39432.28,132825.700437,40582.81,1,22320.4664,17682.905,27542.2875,1,1,1,7.8037,85,59.0,26.0,41.45,30.16,21.34
2021-01-08,39432.48,41950.0,36500.0,40582.81,139789.957499,40088.22,0,22753.5896,17968.823,28358.532,1,1,1,8.4207,86,85.0,1.0,43.95,31.28,22.1
2021-01-09,40586.96,41380.0,38720.0,40088.22,75785.979675,38150.02,0,23209.1894,18266.885199999997,29196.591999999997,1,1,1,-0.25820000000000026,67,86.0,-19.0,46.75,32.54,22.88
2021-01-10,40088.22,41350.0,35111.11,38150.02,118209.544503,35404.47,0,23637.8404,18561.576100000002,30028.227000000003,1,1,1,2.4444999999999997,65,67.0,-2.0,48.65,33.4,23.47
2021-01-11,38150.02,38264.74,30420.0,35404.47,251156.138287,34051.24,0,24026.7648,18837.3723,30799.7425,1,1,1,0.4433999999999999,100,65.0,35.0,50.3,34.22,24.03
2021-01-12,35410.37,36628.0,32531.0,34051.24,133948.151996,37371.38,1,24366.5656,19085.9964,31379.4265,1,1,1,2.3863,72,100.0,-28.0,53.95,35.8,24.96
2021-01-13,34049.15,37850.0,32380.0,37371.38,124477.914938,39144.5,1,24680.2304,19319.8425,31920.3505,1,1,1,3.8302,65,72.0,-7.0,56.3,36.8,25.59
2021-01-14,37371.38,40100.0,36701.23,39144.5,102950.389421,36742.22,0,25044.457799999996,19585.6342,32602.459500000004,1,1,1,0.5378999999999999,65,65.0,0.0,58.4,37.5,26.16
2021-01-15,39145.21,39747.76,34408.0,36742.22,118300.920916,35994.98,0,25452.965599999996,19871.0826,33324.061,1,1,1,1.8026,58,65.0,-7.0,60.35,38.24,26.73
2021-01-16,36737.43,37950.0,35357.8,35994.98,86348.431508,35828.61,0,25844.820599999995,20131.8409,33836.5025,1,1,1,-1.4941999999999998,49,58.0,-9.0,61.4,38.76,27.23
2021-01-17,35994.98,36852.5,33850.0,35828.61,80157.727384,36631.27,1,26221.929799999998,20382.535,34322.1685,1,1,1,-2.3513,44,49.0,-5.0,61.3,39.3,27.64
2021-01-18,35824.99,37469.83,34800.0,36631.27,70698.11875,35891.49,0,26584.105,20630.3147,34759.6285,1,1,1,1.2134,42,44.0,-2.0,61.55,39.78,27.99
2021-01-19,36622.46,37850.0,35844.06,35891.49,79611.307769,35468.23,0,26953.030600000002,20883.695200000002,35221.941999999995,1,1,1,-1.1663000000000001,40,42.0,-2.0,62.0,40.26,28.32
2021-01-20,35901.94,36415.31,33400.0,35468.23,89368.422918,30850.13,0,27276.943,21128.919899999997,35572.7395,1,0,1,0.24580000000000002,40,40.0,0.0,61.95,40.54,28.64
2021-01-21,35468.23,35600.0,30071.0,30850.13,135004.076658,32945.17,1,27611.0084,21368.319699999996,35899.9695,1,0,1,-3.3549,48,40.0,8.0,62.0,40.8,28.95
2021-01-22,30851.99,33826.53,28850.0,32945.17,142971.684049,32078.0,0,27843.9292,21562.6154,35975.8915,1,0,1,-1.4046,54,48.0,6.0,62.55,41.32,29.34
2021-01-23,32950.0,33456.0,31390.16,32078.0,64595.287675,32259.9,1,28114.3946,21777.888199999998,36014.2335,1,0,1,0.9457000000000001,39,54.0,-15.0,61.85,42.0,29.79
2021-01-24,32078.0,33071.0,30900.0,32259.9,57978.037966,32254.2,0,28382.944199999998,21983.617000000002,35968.131,1,0,1,2.1303,35,39.0,-4.0,59.75,42.38,30.09
2021-01-25,32259.45,34875.0,31910.0,32254.2,88499.226921,32467.77,1,28645.189,22193.0228,35981.690500000004,1,0,1,0.5067,38,35.0,3.0,58.3,42.72,30.35
2021-01-26,32254.19,32921.88,30837.37,32467.77,84972.20691,30366.15,0,28903.085,22401.9628,35896.924,1,0,1,1.1213000000000002,36,38.0,-2.0,57.55,43.16,30.65
2021-01-27,32464.01,32557.29,29241.72,30366.15,95911.961711,33364.86,1,29169.102400000003,22611.6091,35681.8445,1,0,1,3.1029999999999998,38,36.0,2.0,56.4,43.52,30.93
2021-01-28,30362.19,33783.98,29842.1,33364.86,92621.145617,34252.2,1,29409.943199999998,22797.7559,35228.538,1,0,1,3.5181,37,38.0,-1.0,54.05,43.92,31.21
2021-01-29,33368.18,38531.9,31915.4,34252.2,231827.005626,34262.88,1,29706.414800000006,23012.3046,34867.6405,1,0,1,4.9877,59,37.0,22.0,51.6,44.28,31.47
2021-01-30,34246.28,34933.0,32825.0,34262.88,84889.68134,33092.98,0,30026.3662,23227.017000000003,34575.839499999995,1,0,1,2.7372,42,59.0,-17.0,51.2,45.14,31.89
2021-01-31,34262.89,34342.69,32171.67,33092.98,68742.280384,33526.37,1,30350.8932,23439.960600000002,34381.4825,1,0,1,-0.6587000000000001,27,32.0,-5.0,50.05,45.64,32.13
2021-02-01,33092.97,34717.27,32296.16,33526.37,82718.276882,35466.24,1,30636.578999999998,23641.659700000004,34265.907999999996,1,0,1,9.9932,26,27.0,-1.0,46.4,45.88,32.25
2021-02-02,33517.09,35984.33,33418.0,35466.24,78056.65988,37618.87,1,30923.606600000003,23845.8061,34239.6645,1,1,1,0.8402999999999999,26,26.0,0.0,44.1,46.08,32.38
2021-02-03,35472.71,37662.63,35362.38,37618.87,80784.333663,36936.66,0,31247.4686,24070.1802,34144.407499999994,1,1,1,3.1620000000000004,26,26.0,0.0,42.15,46.26,32.52
2021-02-04,37620.26,38708.27,36161.95,36936.66,92080.735898,38290.24,1,31611.317399999996,24315.847,34068.126000000004,1,1,1,4.768800000000001,28,26.0,2.0,40.2,46.44,32.64
2021-02-05,36936.65,38310.12,36570.0,38290.24,66681.334275,39186.94,1,31923.3402,24548.851899999998,34077.848,1,1,1,-1.2067,26,28.0,-2.0,38.7,46.36,32.77
2021-02-06,38289.32,40955.51,38215.94,39186.94,98757.311183,38795.69,0,32233.201800000003,24799.090299999996,34192.611,1,1,1,0.9722999999999999,31,26.0,5.0,37.55,45.84,32.87
2021-02-07,39181.01,39700.0,37351.0,38795.69,84363.679763,46374.87,1,32554.7928,25056.4027,34360.527500000004,1,1,1,3.6390000000000002,29,31.0,-2.0,36.9,45.76,33.04
2021-02-08,38795.69,46794.45,37988.89,46374.87,138597.536914,46420.42,1,32854.2744,25308.758600000005,34468.7485,1,1,1,16.2636,57,29.0,28.0,36.25,45.74,33.2
2021-02-09,46374.86,48142.19,44961.09,46420.42,115499.861712,44807.58,0,33312.661400000005,25634.5973,34992.917499999996,1,1,1,10.5383,71,57.0,14.0,37.1,46.3,33.63
2021-02-10,46420.42,47310.0,43727.0,44807.58,97154.1822,47969.51,1,33786.6756,25961.1865,35540.527,1,1,1,7.8433,48,71.0,-23.0,38.65,47.08,34.21
2021-02-11,44807.58,48678.9,43994.02,47969.51,89561.081454,47287.6,0,34206.6114,26273.7686,36238.3995,1,1,1,7.2898000000000005,43,48.0,-5.0,38.65,47.5,34.55
2021-02-12,47968.66,48985.8,46125.0,47287.6,85870.035697,47153.69,0,34701.3464,26613.228400000004,36989.6165,1,1,1,4.8999,42,43.0,-1.0,38.1,47.86,34.85
2021-02-13,47298.15,48150.0,46202.53,47153.69,63768.097399,48577.79,1,35172.5144,26944.6643,37750.0965,1,1,1,1.939,34,42.0,-8.0,38.25,48.24,35.15
2021-02-14,47156.78,49707.43,47014.17,48577.79,73735.475533,47911.1,0,35621.338800000005,27260.301,38494.786,1,1,1,6.2677,39,34.0,5.0,38.2,48.4,35.3
2021-02-15,48580.47,49010.92,45570.79,47911.1,79398.156784,49133.45,1,36063.0268,27590.279700000003,39310.965500000006,1,1,1,4.7428,38,39.0,-1.0,38.25,48.44,35.48
2021-02-16,47911.1,50689.18,47003.62,49133.45,88813.266298,52119.71,1,36495.6156,27921.2077,40083.132,1,1,1,4.2899,42,38.0,4.0,38.35,48.18,35.7
2021-02-17,49133.45,52618.74,48947.0,52119.71,85743.637818,51552.6,0,36936.6964,28257.7912,41021.496999999996,1,1,1,7.4988,49,42.0,7.0,38.55,48.24,35.97
2021-02-18,52117.67,52530.0,50901.9,51552.6,60758.046954,55906.0,1,37431.3906,28625.7042,41959.2395,1,1,1,6.5285,44,49.0,-5.0,39.15,48.56,36.29
2021-02-19,51552.61,56368.0,50710.2,55906.0,79659.77802,55841.19,0,37884.9318,28988.2581,42824.2595,1,1,1,7.9001,49,44.0,5.0,38.4,48.62,36.59
2021-02-20,55906.0,57700.46,53863.93,55841.19,80948.205314,57408.57,1,38424.5792,29390.475700000003,43906.4155,1,1,1,8.5315,54,49.0,5.0,38.75,48.82,36.93
2021-02-21,55841.19,58352.8,55477.59,57408.57,58166.708511,54087.67,0,38954.7692,29785.968999999997,45043.826,1,1,1,0.8015,49,54.0,-5.0,40.1,49.16,37.3
2021-02-22,57412.35,57508.47,47622.0,54087.67,134019.434944,48891.0,0,39459.373999999996,30196.8477,46237.936,1,1,1,4.1044,56,49.0,7.0,41.25,48.78,37.61
2021-02-23,54087.67,54183.59,44892.56,48891.0,169375.025051,49676.2,1,39881.126399999994,30577.019900000003,47169.00749999999,1,1,1,1.0194,67,56.0,11.0,42.75,48.28,38.01
2021-02-24,48891.0,51374.99,46988.69,49676.2,91881.209252,47073.73,0,40219.1722,30906.359900000003,47732.613999999994,1,1,1,3.3413,52,67.0,-15.0,44.8,48.34,38.54
2021-02-25,49676.21,52041.73,46674.34,47073.73,83310.673121,46276.87,0,40533.705599999994,31235.9862,48369.591,1,0,1,5.2514,43,52.0,-9.0,46.0,48.32,38.89
2021-02-26,47073.73,48424.11,44106.78,46276.87,109423.200663,46106.43,0,40739.793000000005,31530.129699999998,48808.7655,1,0,1,6.1379,42,43.0,-1.0,46.85,48.0,39.08
2021-02-27,46276.88,48394.0,45000.0,46106.43,66060.834292,45135.66,0,40876.6848,31815.1372,49163.262,1,0,1,-0.15650000000000008,35,42.0,-7.0,47.4,47.14,39.21
2021-02-28,46103.67,46638.46,43000.0,45135.66,83055.369042,49587.03,1,40987.157199999994,32098.173300000002,49528.799000000006,1,0,1,1.9757999999999998,41,35.0,6.0,47.7,46.12,39.33
2021-03-01,45134.11,49790.0,44950.53,49587.03,85086.111648,48440.65,0,41088.106,32362.973199999997,49466.8385,1,1,1,4.3025,39,41.0,-2.0,46.9,45.6,39.5
2021-03-02,49595.76,50200.0,47047.6,48440.65,64221.06214,50349.37,1,41316.8462,32671.805500000002,49625.169,1,0,1,4.5006,35,39.0,-4.0,45.3,45.08,39.65
2021-03-03,48436.61,52640.0,48100.71,50349.37,81035.913705,48374.09,0,41577.5698,32972.0677,49806.8225,1,1,1,-0.05839999999999995,33,35.0,-2.0,44.65,43.78,39.79
2021-03-04,50349.37,51773.88,47500.0,48374.09,82649.716829,48751.71,1,41903.532400000004,33291.8814,49925.815500000004,1,0,1,2.6562,31,33.0,-2.0,44.15,43.0,39.9
2021-03-05,48374.09,49448.93,46300.0,48751.71,78192.496372,48882.2,1,42123.5866,33584.0222,49980.14,1,0,1,1.9266999999999999,29,31.0,-2.0,43.6,42.32,39.91
2021-03-06,48746.81,49200.0,47070.0,48882.2,44399.234242,50971.75,1,42315.7308,33884.3482,50060.041000000005,1,0,1,-0.6517,27,29.0,-2.0,43.35,41.6,39.92
2021-03-07,48882.2,51450.03,48882.2,50971.75,55235.028032,52375.17,1,42558.5304,34201.675500000005,50075.2615,1,1,1,0.34169999999999995,27,27.0,0.0,42.75,40.98,39.87
2021-03-08,50959.11,52402.78,49274.67,52375.17,66987.359664,54884.5,1,42858.065800000004,34539.997800000005,50228.294,1,1,1,4.0042,29,27.0,2.0,42.2,40.54,39.92
2021-03-09,52375.18,54895.0,51789.41,54884.5,71656.737076,55851.59,1,43188.997,34886.551,50390.380000000005,1,1,1,5.2683,34,29.0,5.0,41.55,40.24,40.01
2021-03-10,54874.67,57387.69,53005.0,55851.59,84749.238943,57773.16,1,43554.0616,35253.54610000001,50528.61949999999,1,1,1,1.2515000000000003,33,34.0,-1.0,40.8,40.08,40.17
2021-03-11,55851.59,58150.0,54272.82,57773.16,81914.812859,57221.72,0,43953.26359999999,35615.1033,50743.569,1,1,1,4.7518,32,33.0,-1.0,40.25,39.94,40.24
2021-03-12,57773.15,58081.51,54962.84,57221.72,73405.406047,61188.39,1,44399.362199999996,36005.185300000005,50836.927,1,1,1,2.4164000000000003,31,32.0,-1.0,39.4,39.78,40.29
2021-03-13,57221.72,61844.0,56078.23,61188.39,83245.091346,58968.31,0,44926.793999999994,36385.3616,50905.9535,1,1,1,7.4055,42,31.0,11.0,38.25,39.44,40.38
2021-03-14,61188.38,61724.79,58966.78,58968.31,52601.05275,55605.2,0,45491.6584,36803.0265,51094.9445,1,1,1,1.4591,40,42.0,-2.0,37.9,39.2,40.6
2021-03-15,58976.08,60633.43,54600.0,55605.2,102771.427298,56900.75,1,46029.4646,37206.2044,51338.976500000004,1,1,1,4.6591000000000005,35,40.0,-5.0,37.1,39.22,40.8
2021-03-16,55605.2,56938.29,53271.34,56900.75,77986.694355,58912.97,1,46496.3706,37570.779800000004,51674.686499999996,1,1,1,2.7655,33,35.0,-2.0,35.5,39.22,40.97
2021-03-17,56900.74,58974.73,54123.69,58912.97,70421.620841,57648.16,0,46989.3016,37946.1933,52035.914000000004,1,1,1,6.3605,32,33.0,-1.0,34.55,39.12,41.14
2021-03-18,58912.97,60129.97,57023.0,57648.16,66580.406675,58030.01,1,47518.205599999994,38343.654,52627.876000000004,1,1,1,3.3266,33,32.0,1.0,34.0,39.04,41.28
2021-03-19,57641.0,59468.0,56270.74,58030.01,52392.652961,58102.28,1,48063.8458,38736.8945,53196.440500000004,1,1,1,2.3575999999999997,29,33.0,-4.0,33.55,38.94,41.43
2021-03-20,58030.01,59880.0,57820.17,58102.28,44476.941776,57351.56,0,48557.148799999995,39131.7818,53792.61949999999,1,1,1,-1.8765,26,29.0,-3.0,33.25,38.78,41.53
2021-03-21,58100.02,58589.1,55450.11,57351.56,48564.470274,54083.25,0,49034.1504,39530.2583,54440.9505,1,1,1,3.9623,27,26.0,1.0,32.5,38.12,41.63
2021-03-22,57351.56,58430.73,53650.0,54083.25,62581.626169,54340.89,1,49495.924000000006,39923.4086,54829.177,1,0,1,0.3734,28,27.0,1.0,31.9,37.82,41.73
2021-03-23,54083.25,55830.9,53000.0,54340.89,59789.365427,52303.65,0,49915.729400000004,40276.154200000004,55111.30699999999,1,0,1,-0.6619000000000002,28,28.0,0.0,31.55,37.84,41.86
2021-03-24,54342.8,57200.0,51700.0,52303.65,83537.465021,51293.78,0,50332.019799999995,40627.8132,55310.88300000001,1,0,1,7.416,33,28.0,5.0,31.3,37.88,41.98
2021-03-25,52303.66,53287.0,50427.56,51293.78,87400.534538,55025.59,1,50668.76800000001,40958.1183,55507.361,1,0,1,-0.5318,35,33.0,2.0,31.4,38.02,42.14
2021-03-26,51293.78,55073.46,51214.6,55025.59,63813.774692,55817.14,1,50942.2662,41276.7918,55634.4645,1,0,1,1.0108,28,35.0,-7.0,31.7,38.2,42.32
2021-03-27,55025.59,56700.36,53950.0,55817.14,50105.475055,55777.63,0,51304.044799999996,41613.6925,55941.634000000005,1,0,1,2.6722,27,28.0,-1.0,31.75,38.2,42.28
2021-03-28,55817.14,56559.75,54691.84,55777.63,39050.387511,57635.47,1,51654.582800000004,41943.89229999999,56183.9035,1,0,1,2.1298999999999997,26,27.0,-1.0,31.75,38.22,42.03
2021-03-29,55777.65,58405.82,54800.01,57635.47,67857.937398,58746.57,1,51986.3966,42270.594699999994,56354.0265,1,1,1,2.5213,27,26.0,1.0,31.6,38.12,41.94
2021-03-30,57635.46,59368.0,57071.35,58746.57,55122.443122,58740.55,0,52363.1922,42608.7333,56491.575,1,1,1,4.3012,30,27.0,3.0,31.25,38.08,41.91
2021-03-31,58746.57,59800.0,56769.0,58740.55,60975.542666,58720.44,0,52610.6262,42961.6438,56636.324,1,1,1,4.949,28,30.0,-2.0,31.1,37.54,41.92
2021-04-01,58739.46,59490.0,57935.45,58720.44,47415.61722,58950.01,1,52857.0288,43321.852199999994,56684.693499999994,1,1,1,2.1127000000000002,31,28.0,3.0,30.9,36.68,41.88
2021-04-02,58720.45,60200.0,58428.57,58950.01,47382.418781,57051.94,0,53135.28600000001,43670.9487,56759.629499999995,1,1,1,1.2063000000000001,28,31.0,-3.0,30.9,36.34,41.92
2021-04-03,58950.01,59791.72,56880.0,57051.94,47409.852113,58202.01,1,53354.89599999999,44028.1212,56647.7105,1,1,1,4.1615,26,28.0,-2.0,30.2,36.04,41.95
2021-04-04,57051.95,58492.85,56388.0,58202.01,41314.081973,59129.99,1,53550.182799999995,44361.348600000005,56551.89200000001,1,1,1,1.4851999999999999,24,26.0,-2.0,29.5,35.72,41.98
2021-04-05,58202.01,59272.0,56777.77,59129.99,54258.01579,57991.15,0,53771.1492,44696.244000000006,56681.732500000006,1,1,1,3.8347,26,24.0,2.0,28.95,35.52,41.96
2021-04-06,59129.99,59495.24,57413.02,57991.15,54201.000727,55953.45,0,53982.193199999994,45022.61,56793.194500000005,1,1,1,1.7193,26,26.0,0.0,28.6,35.26,41.85
2021-04-07,57990.03,58655.0,55473.0,55953.45,71228.405659,58077.52,1,54183.7942,45339.704900000004,56747.103500000005,1,0,1,1.6018,25,26.0,-1.0,28.3,35.02,41.6
2021-04-08,55953.44,58153.31,55700.0,58077.52,44283.147019,58142.54,1,54320.1942,45628.4453,56662.367999999995,1,1,1,0.24039999999999995,24,25.0,-1.0,27.9,34.68,41.46
2021-04-09,58077.52,58894.9,57654.0,58142.54,40831.884911,59769.13,1,54439.3504,45935.370500000005,56664.7435,1,1,1,1.3472,22,24.0,-2.0,27.65,34.18,41.37
2021-04-10,58142.55,61500.0,57900.01,59769.13,69906.424117,60002.43,1,54571.1492,46228.040499999996,56666.756499999996,1,1,1,4.0637,26,22.0,4.0,27.45,33.74,41.18
2021-04-11,59769.13,60699.0,59232.52,60002.43,41156.715391,59860.0,0,54648.411799999994,46536.495500000005,56787.63500000001,1,1,1,0.44789999999999985,25,26.0,-1.0,27.4,33.28,41.05
2021-04-12,59998.8,61300.0,59350.59,59860.0,56375.037117,63575.0,1,54731.6366,46843.202900000004,57083.594000000005,1,1,1,4.5040000000000004,27,25.0,2.0,27.25,32.7,40.93
2021-04-13,59860.01,63777.77,59805.15,63575.0,82848.688746,62959.53,0,54780.6652,47120.0196,57359.5495,1,1,1,7.3129,36,27.0,9.0,27.2,32.26,40.52
2021-04-14,63575.01,64854.0,61301.0,62959.53,82616.343993,63159.98,1,54970.411799999994,47425.769100000005,57923.117000000006,1,1,1,10.6524,40,36.0,4.0,27.35,31.86,40.07
2021-04-15,62959.53,63800.0,62020.0,63159.98,51649.70034,61334.8,0,55251.7824,47735.477300000006,58506.404500000004,1,1,1,2.3469,33,40.0,-7.0,27.6,31.32,39.83
2021-04-16,63158.74,63520.61,60000.0,61334.8,91764.139884,60006.66,0,55521.458,48027.5818,58913.123999999996,1,1,1,4.2611,36,33.0,3.0,27.85,30.94,39.63
2021-04-17,61334.81,62506.05,59580.91,60006.66,58912.256128,56150.01,0,55806.6794,48273.2362,59189.007000000005,1,1,1,0.4861999999999999,30,36.0,-6.0,28.3,30.8,39.4
2021-04-18,60006.67,60499.0,50931.3,56150.01,124882.131824,55633.14,0,56081.275200000004,48478.98,59400.45849999999,1,0,1,4.4222,52,30.0,22.0,28.5,30.56,38.85
2021-04-19,56150.01,57526.81,54221.58,55633.14,78229.042267,56425.0,1,56282.146799999995,48634.651999999995,59326.1855,0,0,1,1.0383,41,52.0,-11.0,29.75,30.9,38.51
2021-04-20,55633.14,57076.24,53329.96,56425.0,72744.482151,53787.63,0,56492.09640000001,48790.101200000005,59170.514,0,0,1,1.9167999999999998,39,41.0,-2.0,30.3,30.9,38.25
2021-04-21,56425.0,56757.91,53536.02,53787.63,66984.756909,51690.96,0,56628.8558,48972.851,59054.7365,0,0,1,2.8407999999999998,31,39.0,-8.0,30.85,30.9,37.99
2021-04-22,53787.62,55521.48,50500.0,51690.96,104656.631337,51125.14,0,56735.7954,49156.6826,58808.096000000005,0,0,1,-0.1057999999999999,36,31.0,5.0,30.85,30.82,37.3
2021-04-23,51690.95,52131.85,47500.0,51125.14,132230.780719,50047.84,0,56762.627199999995,49333.07980000001,58445.143500000006,0,0,1,4.1323,56,36.0,20.0,31.25,30.88,36.94
2021-04-24,51110.56,51166.22,48657.14,50047.84,55361.512573,49066.77,0,56817.6482,49470.617399999996,58148.803499999995,0,0,1,3.0807,39,56.0,-17.0,32.75,31.38,36.85
2021-04-25,50047.84,50567.91,46930.0,49066.77,58255.645004,54001.39,1,56843.5708,49579.65079999999,57741.094999999994,0,0,0,3.7188,33,39.0,-6.0,33.5,31.58,36.59
2021-04-26,49066.76,54356.62,48753.44,54001.39,86310.802124,55011.97,1,56847.2622,49702.8963,57237.933999999994,0,0,1,4.3391,37,33.0,4.0,33.85,31.7,36.34
2021-04-27,54001.38,55460.0,53222.0,55011.97,54064.034675,54846.22,0,56907.855,49882.9604,57038.445999999996,0,0,1,5.0491,33,37.0,-4.0,34.4,31.9,36.22
2021-04-28,55011.97,56428.0,53813.16,54846.22,55130.459015,53555.0,0,56960.59099999999,50074.794,56991.37200000001,0,0,1,3.7824999999999998,31,33.0,-2.0,34.8,31.98,36.11
2021-04-29,54846.23,55195.84,52330.94,53555.0,52486.019455,57694.27,1,56959.8254,50256.94350000001,56829.80700000001,0,0,1,2.9249,28,31.0,-3.0,35.15,31.92,36.0
2021-04-30,53555.0,57963.0,53013.01,57694.27,68578.910045,57800.37,1,56913.8936,50433.5786,56600.43000000001,1,1,1,1.2021,27,28.0,-1.0,35.45,31.82,35.88
2021-05-01,57697.25,58458.07,56956.14,57800.37,42600.351836,56578.21,0,56912.315800000004,50655.83899999999,56496.687,1,1,1,2.7197,27,27.0,0.0,35.5,31.72,35.75
2021-05-02,57797.35,57911.02,56035.25,56578.21,36812.878863,57169.39,1,56923.88880000001,50925.3414,56386.583999999995,0,1,1,2.4878,24,27.0,-3.0,35.6,31.64,35.54
2021-05-03,56578.21,58981.44,56435.0,57169.39,57649.931286,53200.01,0,56831.68520000001,51161.6718,56222.49449999999,1,1,1,4.4787,27,24.0,3.0,35.45,31.28,35.24
2021-05-04,57169.39,57200.0,53046.69,53200.01,85324.625903,57436.11,1,56795.7068,51412.5857,55902.214,0,0,1,5.5898,29,27.0,2.0,35.0,31.02,35.12
2021-05-05,53205.05,58069.82,52900.0,57436.11,77263.923439,56393.68,0,56747.602999999996,51621.9868,55414.238,1,1,1,2.3656,28,29.0,-1.0,34.45,30.9,35.06
2021-05-06,57436.11,58360.0,55200.0,56393.68,70181.671908,57314.75,1,56758.31019999999,51873.80590000001,55128.044499999996,0,1,1,1.1754000000000002,27,28.0,-1.0,34.2,30.8,34.96
2021-05-07,56393.68,58650.0,55241.63,57314.75,74542.747829,58862.05,1,56707.9244,52113.065,54880.9885,1,1,1,3.3670999999999998,25,27.0,-2.0,33.75,30.7,34.87
2021-05-08,57315.49,59500.0,56900.0,58862.05,69709.906028,58240.84,0,56701.2562,52382.55100000001,54746.393,1,1,1,3.5018000000000002,25,25.0,0.0,33.5,30.54,34.74
2021-05-09,58866.53,59300.0,56235.66,58240.84,69806.11991,55816.14,0,56717.897000000004,52637.5229,54881.994999999995,1,1,1,1.9175,27,25.0,2.0,32.15,30.46,34.62
2021-05-10,58240.83,59500.0,53400.0,55816.14,89586.34925,56670.02,1,56720.6682,52877.4093,55012.37999999999,0,1,1,0.00040000000000026126,27,27.0,0.0,31.45,30.48,34.3
2021-05-11,55816.14,56862.43,54370.0,56670.02,64329.54055,49631.32,0,56689.9598,53092.941900000005,54981.937,0,1,1,1.0395999999999999,26,27.0,-1.0,30.85,30.48,34.15
2021-05-12,56670.02,58000.01,48600.0,49631.32,99842.789836,49670.97,1,56741.695199999995,53328.71230000001,55126.05649999999,0,0,0,-1.0339999999999998,28,26.0,2.0,30.6,30.44,34.14
2021-05-13,49537.15,51367.19,46000.0,49670.97,147332.002121,49841.45,1,56647.503800000006,53489.76180000001,55023.0745,0,0,0,7.4059,67,28.0,39.0,30.2,30.44,34.16
2021-05-14,49671.92,51483.0,48799.75,49841.45,80082.204306,46762.99,0,56594.85019999999,53631.8091,54950.366,0,0,0,2.3897,40,67.0,-27.0,30.75,31.12,34.57
2021-05-15,49844.16,50700.0,46555.0,46762.99,89437.449359,46431.5,0,56565.80360000001,53754.0349,54940.0465,0,0,0,-1.4645,33,40.0,-7.0,30.8,31.22,34.71
2021-05-16,46762.99,49795.89,43825.39,46431.5,114269.812775,43538.04,0,56400.5516,53852.298200000005,54824.8575,0,0,0,4.4183,36,33.0,3.0,30.8,31.32,34.76
2021-05-17,46426.83,46686.0,42001.0,43538.04,166657.172736,42849.78,0,56212.8388,53933.7108,54446.363,0,0,0,-0.3923000000000001,52,36.0,16.0,30.75,31.5,34.86
2021-05-18,43538.02,45799.29,42250.02,42849.78,116979.860784,36690.09,0,55968.047,53977.2218,53872.66650000001,0,0,0,2.0309999999999997,40,52.0,-12.0,31.7,32.02,35.07
2021-05-19,42849.78,43584.9,30000.0,36690.09,354347.243161,40526.64,1,55672.3332,54017.76269999999,53272.84450000001,0,0,0,5.6865,100,40.0,60.0,32.15,32.28,35.18
2021-05-20,36671.23,42451.67,34850.0,40526.64,203017.596923,37252.01,0,55231.2036,53920.914899999996,52429.599,0,0,0,4.9855,77,100.0,-23.0,35.75,33.68,35.61
