,Open,High,Low,Close,Volume,target,50MA,100MA,20MA,check50MA,check20MA,check100MA,score,Bitcoin,yesterday,change,trend20MA,trend50MA,trend100MA,score_50MA,score_100MA
2019-12-26,7205.01,7435.0,7157.12,7202.0,36259.761076,1,7693.381799999999,8186.714599999999,7224.0470000000005,0,0,0,0.0,22,23.0,-1.0,23.45,24.48,24.58,0.18476199999999998,0.16784899999999997
2019-12-27,7202.0,7275.86,7076.42,7254.74,33642.701861,1,7650.640799999999,8156.856400000001,7207.7735,0,1,0,0.0,22,22.0,0.0,23.4,24.48,24.6,0.19357,0.166672
2019-12-28,7254.77,7365.01,7238.67,7316.14,26848.982199,1,7611.4116,8127.8339000000005,7196.1,0,1,0,0.7269,24,22.0,2.0,23.35,24.48,24.6,0.193568,0.172351
2019-12-29,7315.36,7528.45,7288.0,7388.24,31387.106085,0,7582.2598,8098.5524,7186.4015,0,1,0,0.0,25,24.0,1.0,23.5,24.44,24.62,0.19130199999999997,0.16601499999999997
2019-12-30,7388.43,7408.24,7220.0,7246.0,29605.911782,0,7553.8364,8070.7489000000005,7188.8815,0,1,0,0.5106,21,25.0,-4.0,23.65,24.48,24.65,0.17907199999999995,0.16610999999999998
2019-12-31,7246.0,7320.0,7145.01,7195.23,25954.453533,1,7517.967000000001,8043.345,7189.975,0,1,0,0.0,21,21.0,0.0,23.6,24.48,24.66,0.18928399999999995,0.17121599999999998
2020-01-01,7195.24,7255.0,7175.15,7200.85,16792.388165,0,7487.2062,8015.0086,7189.236499999999,0,1,0,1.0011999999999999,24,21.0,3.0,23.5,24.42,24.67,0.17384999999999998,0.148311
2020-01-02,7200.77,7212.5,6924.74,6965.71,31951.483932,1,7454.7844,7989.9946,7189.375,0,0,0,-0.020500000000000074,24,24.0,0.0,23.55,24.46,24.67,0.17726199999999998,0.158569
2020-01-03,6965.49,7405.0,6871.04,7344.96,68428.500451,1,7418.5562,7974.7203,7174.736499999999,0,1,0,1.0329000000000002,27,24.0,3.0,23.6,24.46,24.58,0.18606199999999998,0.14904299999999998
2020-01-04,7345.0,7404.0,7272.21,7354.11,29987.974977,1,7392.5218,7963.8694,7188.782000000001,0,1,0,0.0,24,27.0,-3.0,23.8,24.54,24.45,0.21218399999999998,0.159009
2020-01-05,7354.19,7495.0,7318.0,7358.75,38331.085604,1,7370.169400000001,7956.7732,7200.558,0,1,0,-0.5086999999999999,24,24.0,0.0,24.0,24.58,24.32,0.21218399999999998,0.159009
2020-01-06,7357.64,7795.34,7346.76,7758.0,54635.695316,1,7347.524,7948.5816,7223.9095,1,1,0,0.0,27,24.0,3.0,24.05,24.64,24.23,0.214864,0.149707
2020-01-07,7758.9,8207.68,7723.71,8145.28,91171.684661,0,7332.6359999999995,7944.1735,7280.6185,1,1,1,0.7216,35,27.0,8.0,24.0,24.74,24.25,0.227912,0.157918
2020-01-08,8145.92,8455.0,7870.0,8055.98,112622.64264,0,7331.798199999999,7945.1881,7323.991,1,1,1,0.7184,36,35.0,1.0,24.3,24.88,24.37,0.24234399999999998,0.16874599999999998
2020-01-09,8054.72,8055.96,7750.0,7817.76,64239.51983,1,7330.245,7942.8544999999995,7369.275,1,1,0,0.7339,29,36.0,-7.0,24.7,25.1,24.43,0.247178,0.16916599999999998
2020-01-10,7817.74,8199.0,7672.0,8197.02,82406.777448,0,7324.64,7938.1077000000005,7400.7715,1,1,1,-0.3412,29,29.0,0.0,24.95,25.2,24.46,0.254632,0.18090900000000001
2020-01-11,8198.86,8286.34,8003.16,8020.01,54810.032667,1,7336.025599999999,7936.4785,7453.985000000001,1,1,1,0.0,25,29.0,-4.0,25.35,25.2,24.5,0.247808,0.18476099999999998
2020-01-12,8020.01,8197.0,7960.0,8184.98,38131.494336,0,7351.0612,7934.439,7479.9135,1,1,1,0.0,23,25.0,-2.0,25.5,24.98,24.5,0.257756,0.18114899999999998
2020-01-13,8184.97,8196.0,8055.89,8110.34,31159.755683,1,7368.529399999999,7934.9175,7523.308,1,1,1,-0.5574,24,23.0,1.0,25.4,24.92,24.51,0.24321799999999996,0.18114899999999998
2020-01-14,8110.34,8880.0,8105.54,8810.01,120399.126742,1,7392.6706,7934.759,7566.036499999999,1,1,1,0.4106,37,24.0,13.0,25.45,24.92,24.55,0.20651799999999998,0.16766899999999998
2020-01-15,8814.64,8916.48,8564.0,8821.41,84816.297606,0,7426.679400000001,7944.3166,7646.3055,1,1,1,0.9471,35,37.0,-2.0,26.15,24.92,24.71,0.22276800000000002,0.17125900000000002
2020-01-16,8820.01,8859.81,8586.0,8720.01,51991.074284,1,7459.9848,7950.6298,7727.276000000001,1,1,1,0.0,30,35.0,-5.0,26.8,24.98,24.82,0.24170999999999998,0.193879
2020-01-17,8720.15,9041.65,8672.44,8913.28,70897.737377,1,7484.214599999999,7956.146,7800.539499999999,1,1,1,0.3369,31,30.0,1.0,27.2,24.94,24.89,0.23088799999999998,0.186162
2020-01-18,8913.27,8988.88,8806.38,8915.96,38294.746545,0,7514.0904,7959.671399999999,7880.3965,1,1,1,1.2889,27,31.0,-4.0,27.55,25.04,24.96,0.208388,0.18686799999999998
2020-01-19,8915.09,9198.98,8466.0,8701.7,70676.889259,0,7537.616,7963.2507000000005,7956.782499999999,1,1,1,0.5992,31,27.0,4.0,27.65,25.12,24.99,0.251644,0.199254
2020-01-20,8701.72,8746.99,8521.28,8642.35,38896.639746,1,7560.812199999999,7967.6827,8029.567499999999,1,1,1,1.4523,28,31.0,-3.0,28.15,25.28,25.07,0.26954799999999995,0.19718
2020-01-21,8642.35,8789.0,8488.0,8736.03,36494.687659,0,7585.8414,7971.105299999999,8101.9235,1,1,1,0.4897,27,28.0,-1.0,28.5,25.38,25.16,0.29859399999999997,0.21170299999999997
2020-01-22,8736.04,8818.0,8590.0,8682.36,29080.557138,0,7614.6764,7975.715499999999,8178.6825,1,1,1,-0.1027,27,27.0,0.0,28.65,25.44,25.23,0.30838799999999994,0.21660000000000001
2020-01-23,8682.77,8691.81,8306.39,8404.52,48165.944597,1,7642.469399999999,7979.0571,8264.515000000001,1,1,1,-0.2529,25,27.0,-2.0,28.8,25.52,25.28,0.306334,0.215573
2020-01-24,8404.52,8528.02,8238.0,8439.0,41687.529529,0,7666.673400000001,7981.509399999999,8317.492999999999,1,1,1,0.0,25,25.0,0.0,28.7,25.54,25.31,0.28708399999999995,0.21644399999999997
2020-01-25,8438.99,8451.26,8254.9,8340.58,25521.157932,1,7687.673400000001,7985.982,8371.7375,1,0,1,0.7783,20,25.0,-5.0,28.75,25.56,25.32,0.28708399999999995,0.21644399999999997
2020-01-26,8340.01,8618.13,8293.66,8615.0,31130.485164,1,7703.935600000001,7988.682000000001,8420.829000000002,1,1,1,0.8577,22,20.0,2.0,28.55,25.5,25.3,0.30265,0.217884
2020-01-27,8614.39,9000.0,8535.0,8907.57,53973.542996,1,7726.4714,7995.361900000001,8463.679,1,1,1,0.0,28,22.0,6.0,28.3,25.48,25.3,0.319804,0.226461
2020-01-28,8907.57,9400.0,8862.4,9374.21,74584.853765,0,7754.4205999999995,8004.9575,8501.7935,1,1,1,0.8074,32,28.0,4.0,27.95,25.62,25.38,0.30480199999999996,0.219189
2020-01-29,9375.34,9449.24,9216.0,9301.53,53864.065122,1,7795.132,8016.4661,8567.705,1,1,1,-0.10380000000000002,34,32.0,2.0,27.75,25.82,25.51,0.338766,0.23766199999999998
2020-01-30,9301.57,9578.0,9204.44,9513.21,60626.744259,0,7836.68,8027.5087,8641.893500000002,1,1,1,0.0,33,34.0,-1.0,28.0,26.06,25.64,0.33669000000000004,0.236155
2020-01-31,9511.52,9530.22,9210.01,9352.89,45552.022352,1,7882.744199999999,8042.440799999999,8707.703,1,1,1,1.3090000000000002,30,33.0,-3.0,28.2,26.26,25.78,0.31833799999999995,0.236155
2020-02-01,9351.71,9464.53,9281.0,9384.61,28578.067354,0,7925.8404,8061.3035,8774.347,1,1,1,0.0,27,30.0,-3.0,28.45,26.4,25.78,0.33253,0.25076
2020-02-02,9384.41,9477.03,9120.0,9331.51,45690.91254,0,7968.362999999999,8081.0255,8834.3285,1,1,1,1.6275,26,27.0,-1.0,28.65,26.48,25.81,0.33253,0.23998
2020-02-03,9331.59,9618.79,9234.0,9292.24,50892.133451,0,8013.7122,8087.790399999999,8895.387,1,1,1,0.0,28,26.0,2.0,28.75,26.54,25.78,0.346678,0.26053400000000004
2020-02-04,9291.35,9350.0,9093.01,9197.02,53308.175266,1,8057.1852,8088.412799999999,8919.4985,1,1,1,1.3388,28,28.0,0.0,28.3,26.7,25.65,0.353478,0.250448
2020-02-05,9197.02,9744.45,9177.22,9612.04,64870.415615,1,8103.2912,8085.0837,8938.278999999999,1,1,1,0.7888000000000001,32,28.0,4.0,27.95,26.8,25.66,0.380254,0.25935400000000003
2020-02-06,9612.03,9862.57,9526.35,9772.0,64949.706588,1,8163.0556,8089.152700000001,8982.880500000001,1,1,1,0.6397999999999999,33,32.0,1.0,28.05,26.88,25.66,0.383292,0.27764700000000003
2020-02-07,9772.0,9885.0,9730.0,9813.73,43966.114632,1,8212.939,8092.7965,9025.8165,1,1,1,0.1027,30,33.0,-3.0,28.15,26.96,25.69,0.39608799999999994,0.284045
2020-02-08,9813.87,9940.0,9667.11,9895.05,43600.843666,1,8266.2076,8099.386600000001,9070.705,1,1,1,0.5106,28,30.0,-2.0,28.3,27.0,25.74,0.38212,0.300412
2020-02-09,9895.04,10166.0,9880.75,10151.75,43408.475616,0,8320.352,8106.928600000001,9130.372500000001,1,1,1,-0.6047,41,28.0,13.0,28.15,27.08,25.78,0.392332,0.300245
2020-02-10,10151.72,10188.0,9756.0,9851.83,59573.084619,1,8380.732,8116.13,9205.8425,1,1,1,0.8895,36,41.0,-5.0,28.8,27.48,25.96,0.387874,0.283455
2020-02-11,9851.74,10323.59,9700.0,10223.08,62422.395224,1,8427.7398,8121.753100000001,9261.6325,1,1,1,-0.23820000000000002,38,36.0,2.0,29.25,27.76,26.1,0.38282400000000005,0.273137
2020-02-12,10223.08,10450.0,10223.08,10326.46,61008.06393,0,8485.8596,8132.036799999999,9338.6685,1,1,1,1.0705,41,38.0,3.0,29.8,28.02,26.27,0.3638679999999999,0.270755
2020-02-13,10325.33,10500.0,10080.0,10229.63,79344.358759,1,8547.2734,8141.3679,9434.7655,1,1,1,0.0,37,41.0,-4.0,30.6,28.38,26.44,0.39040800000000003,0.286805
2020-02-14,10227.78,10381.56,10111.37,10344.36,47038.480173,0,8607.7734,8150.5776000000005,9524.297,1,1,1,0.0,32,37.0,-5.0,31.2,28.66,26.57,0.379214,0.28198799999999996
2020-02-15,10344.36,10375.0,9801.0,9904.72,57657.202947,1,8670.6206,8160.630700000001,9624.485999999999,1,1,1,0.3818,29,32.0,-3.0,31.8,28.86,26.67,0.379214,0.286392
2020-02-16,9904.46,10050.0,9638.12,9917.27,60023.999537,0,8723.6202,8167.515899999999,9688.971999999998,1,1,1,0.0,29,29.0,0.0,32.15,29.0,26.74,0.38684999999999997,0.290209
2020-02-17,9910.7,9964.16,9452.67,9706.0,70261.011901,1,8775.6428,8178.9513,9739.457,1,0,1,0.0,32,29.0,3.0,32.2,29.1,26.77,0.37231200000000003,0.28180700000000003
2020-02-18,9706.0,10250.0,9576.01,10164.71,70604.124019,0,8821.998,8187.9172,9756.0465,1,1,1,-0.3875,32,32.0,0.0,32.2,29.24,26.86,0.37231200000000003,0.27569200000000005
2020-02-19,10164.78,10250.0,9350.0,9593.79,55162.586895,1,8880.3722,8199.1696,9799.2055,1,0,1,-0.2263,34,32.0,2.0,32.1,29.46,26.97,0.35435,0.271817
2020-02-20,9594.65,9699.0,9400.0,9596.42,60152.342914,1,8928.3434,8207.7748,9803.2345,1,0,1,0.0,32,34.0,-2.0,32.15,29.72,27.07,0.34982399999999997,0.26183700000000004
2020-02-21,9597.21,9755.51,9550.21,9677.05,42181.554524,0,8976.2548,8215.5196,9815.411,1,0,1,-0.5936999999999999,29,32.0,-3.0,32.25,29.88,27.17,0.3298,0.253531
2020-02-22,9677.05,9709.17,9560.02,9650.86,24636.757623,1,9030.481600000001,8224.518900000001,9830.033,1,0,1,0.7158,22,29.0,-7.0,32.35,29.98,27.22,0.31833599999999995,0.252199
2020-02-23,9650.85,9990.0,9645.0,9936.4,37702.089843,0,9076.5996,8234.5607,9846.000499999998,1,1,1,0.0762,27,22.0,5.0,32.15,29.88,27.21,0.311994,0.262089
2020-02-24,9936.4,9990.0,9473.56,9656.13,55796.59612,0,9128.2454,8249.2074,9878.208499999999,1,0,1,0.0,31,27.0,4.0,32.1,29.94,27.26,0.31351799999999996,0.262851
2020-02-25,9655.52,9675.0,9250.0,9315.84,54379.344552,0,9174.193,8260.8585,9901.164,1,0,1,-0.5817,32,31.0,1.0,32.25,30.08,27.36,0.323692,0.269278
2020-02-26,9316.48,9377.44,8633.63,8785.25,92130.345482,1,9205.3498,8268.9929,9886.354,0,0,1,0.0,36,32.0,4.0,32.25,30.18,27.46,0.312058,0.269985
2020-02-27,8786.0,8971.77,8531.0,8823.21,72483.578762,0,9218.1492,8274.9737,9837.0165,0,0,1,1.2899,34,36.0,-2.0,32.4,30.2,27.54,0.297626,0.269985
2020-02-28,8823.25,8900.0,8445.0,8692.91,71155.208977,0,9233.4938,8281.869400000001,9787.4905,0,0,1,0.0,36,34.0,2.0,32.6,30.16,27.63,0.309056,0.278117
2020-02-29,8690.8,8790.0,8523.55,8523.61,36748.183035,1,9250.9968,8287.8184,9727.3835,0,0,1,0.5859,29,36.0,-7.0,33.0,30.3,27.75,0.294378,0.274505
2020-03-01,8523.61,8750.0,8411.0,8531.88,43892.201779,1,9257.5286,8296.7771,9645.9765,0,0,1,-0.5994,26,29.0,-3.0,32.4,30.3,27.75,0.31292,0.280364
2020-03-02,8530.3,8965.75,8498.0,8915.24,60401.31773,0,9267.766,8309.4136,9579.979000000001,0,0,1,0.0,31,26.0,5.0,31.9,30.32,27.65,0.300932,0.279344
2020-03-03,8911.18,8919.65,8651.0,8760.07,55154.997282,0,9282.3712,8325.450299999999,9514.587,0,0,1,-1.1117,29,31.0,-2.0,31.55,30.48,27.7,0.300932,0.272075
2020-03-04,8760.07,8848.29,8660.0,8750.87,38696.482578,1,9295.3658,8344.0182,9436.2675,0,0,1,-0.4404,30,29.0,1.0,30.95,30.58,27.75,0.289846,0.24818199999999999
2020-03-05,8750.99,9159.42,8746.54,9054.68,58201.866355,1,9294.182999999999,8360.431199999999,9362.3295,0,0,1,-0.25,31,30.0,1.0,30.6,30.44,27.68,0.272826,0.24779700000000002
2020-03-06,9054.64,9170.0,8985.5,9131.88,43782.948044,0,9298.848399999999,8379.416599999999,9297.8455,0,0,1,-0.296,29,31.0,-2.0,30.55,30.36,27.67,0.24888399999999997,0.24529700000000002
2020-03-07,9130.89,9188.0,8835.0,8886.66,45422.204525,0,9307.085799999999,8395.650199999998,9259.2035,0,0,1,-0.6838,25,29.0,-4.0,30.55,30.34,27.64,0.24296399999999999,0.236926
2020-03-08,8885.25,8886.76,8000.0,8033.31,77537.315166,0,9306.5534,8410.321899999999,9207.672999999999,0,0,0,-0.3504,25,25.0,0.0,30.35,30.22,27.63,0.22255,0.21546900000000002
2020-03-09,8034.76,8179.31,7632.01,7929.87,116968.863268,0,9288.9004,8413.2582,9124.038499999999,0,0,0,-0.33159999999999995,50,25.0,25.0,30.0,30.18,27.65,0.189764,0.22070399999999998
2020-03-10,7929.87,8149.0,7728.01,7894.56,86783.443875,1,9273.4638,8417.138,9012.2965,0,0,0,0.0,40,50.0,-10.0,30.9,30.56,27.92,0.171148,0.22034799999999996
2020-03-11,7894.57,7980.0,7590.0,7934.52,79942.411172,0,9258.508,8422.1747,8927.335,0,0,0,0.20230000000000004,35,40.0,-5.0,31.2,30.8,28.09,0.142102,0.22034799999999996
2020-03-12,7934.58,7966.17,4410.0,4800.0,261505.608653,1,9242.4778,8428.5771,8844.240000000002,0,0,0,0.1276,71,35.0,36.0,31.35,30.96,28.2,0.13635399999999998,0.22237099999999999
2020-03-13,4800.01,5955.0,3782.13,5578.6,402201.673764,0,9164.830600000001,8403.65,8600.3875,0,0,0,2.7269,100,71.0,29.0,33.45,31.84,28.68,0.14096,0.22364699999999998
2020-03-14,5576.05,5640.52,5055.13,5172.06,136910.135974,1,9108.3122,8387.4928,8396.7745,0,0,0,0.3818,63,100.0,-37.0,37.35,33.34,29.44,0.20055599999999998,0.24382
2020-03-15,5172.48,5940.0,5093.1,5361.3,139916.146534,0,9042.973399999999,8365.323400000001,8158.557500000001,0,0,0,-0.5333999999999999,56,63.0,-7.0,39.15,34.1,29.83,0.208192,0.247638
2020-03-16,5360.33,5365.42,4442.12,5028.97,227276.92276,1,8983.387799999999,8343.661699999999,7943.816000000001,0,0,0,0.6129,74,56.0,18.0,40.4,34.82,30.16,0.181958,0.242304
2020-03-17,5028.86,5525.0,4921.45,5312.64,150089.926318,1,8911.6672,8319.069300000001,7729.472500000001,0,0,0,1.2208,58,74.0,-16.0,42.5,35.86,30.67,0.177062,0.248433
2020-03-18,5312.64,5436.17,5009.37,5393.04,137127.634894,1,8839.7686,8297.0946,7555.842,0,0,0,0.5441,55,58.0,-3.0,43.6,36.46,31.04,0.20147799999999996,0.25314
2020-03-19,5393.26,6400.0,5252.53,6162.37,199020.873439,1,8760.1452,8277.6386,7384.333499999999,0,0,0,1.2652,57,55.0,2.0,44.65,36.92,31.37,0.19621199999999997,0.267489
2020-03-20,6162.05,6900.0,5670.0,6208.36,219298.329514,0,8697.362,8267.021,7257.806500000001,0,0,0,0.0,57,57.0,0.0,45.7,37.38,31.72,0.22359199999999999,0.280141
2020-03-21,6204.57,6456.98,5860.02,6186.98,128913.668363,0,8631.265,8257.0046,7142.044,0,0,0,-0.0953,50,57.0,-7.0,47.1,37.86,32.06,0.22359199999999999,0.270965
2020-03-22,6187.04,6407.87,5734.01,5816.19,119115.990527,1,8567.9468,8246.8936,7024.798999999999,0,0,0,-0.4226,43,50.0,-7.0,48.3,38.26,32.33,0.19550599999999999,0.26401800000000003
2020-03-23,5816.05,6600.0,5688.0,6467.31,164674.215785,1,8496.5784,8232.4707,6869.8465,0,0,0,0.0,47,43.0,4.0,48.9,38.58,32.53,0.187054,0.25979199999999997
2020-03-24,6465.25,6833.0,6371.33,6744.72,151138.009878,0,8439.294399999999,8226.5033,6755.208499999999,0,0,0,0.2739,48,47.0,1.0,49.8,39.0,32.77,0.154504,0.250591
2020-03-25,6744.69,6957.96,6450.0,6677.43,132155.734989,1,8388.344000000001,8222.7646,6654.901,0,1,0,0.4619000000000001,43,48.0,-5.0,50.7,39.4,33.05,0.159982,0.25673
2020-03-26,6677.42,6780.0,6510.0,6737.36,83026.555211,0,8337.9522,8220.6217,6536.038500000001,0,1,0,0.4528,39,43.0,-4.0,51.3,39.7,33.25,0.14244400000000002,0.261349
2020-03-27,6737.27,6842.59,6261.0,6359.11,82914.968354,0,8280.4586,8221.757099999999,6416.3125,0,0,0,0.4609,38,39.0,-1.0,51.8,39.84,33.36,0.135724,0.259508
2020-03-28,6359.11,6360.0,6024.0,6236.65,93159.693429,0,8212.2008,8212.5699,6289.9349999999995,0,0,0,0.34,39,38.0,1.0,52.45,39.94,33.45,0.13214599999999999,0.26411700000000005
2020-03-29,6236.65,6266.0,5866.56,5881.42,63311.627714,1,8140.659199999999,8203.4334,6200.102000000001,0,0,0,0.0,37,39.0,-2.0,53.15,40.12,33.56,0.13689199999999999,0.259506
2020-03-30,5880.5,6599.0,5857.76,6394.38,118889.549992,1,8060.386599999999,8190.3693,6097.6795,0,1,0,0.0,38,37.0,1.0,52.5,40.3,33.69,0.12668,0.259506
2020-03-31,6394.45,6523.23,6321.4,6410.44,72337.595259,1,7985.239199999999,8182.985600000001,6022.670499999999,0,1,0,-0.128,35,38.0,-3.0,52.4,40.24,33.86,0.138774,0.26332400000000006
2020-04-01,6412.14,6679.94,6150.11,6642.92,97500.7524,1,7916.4114,8172.075599999999,5946.4665,0,1,0,0.8196,36,35.0,1.0,52.4,40.22,33.99,0.118424,0.250624
2020-04-02,6643.36,7198.0,6551.0,6794.09,149299.906871,0,7844.8082,8165.3339000000005,6038.6125,0,1,0,-0.978,41,36.0,5.0,50.65,40.18,34.1,0.13958,0.251724
2020-04-03,6793.86,7048.0,6602.1,6734.1,104080.276939,1,7774.1608,8160.7171,6099.387000000001,0,1,0,0.4215,37,41.0,-4.0,47.7,40.18,34.28,0.09861,0.244509
2020-04-04,6732.97,6990.41,6650.01,6856.99,72990.861139,0,7704.2502,8156.0118,6177.489,0,1,0,-0.1485,35,37.0,-2.0,46.4,40.18,34.42,0.10704000000000001,0.24312699999999998
2020-04-05,6857.41,6895.54,6677.52,6772.78,49685.356983,1,7634.5028,8152.5617,6252.2735,0,1,0,0.13859999999999995,31,35.0,-4.0,45.35,40.24,34.55,0.10407,0.24164200000000002
2020-04-06,6772.78,7355.14,6765.0,7329.9,118052.000832,0,7571.8640000000005,8147.7420999999995,6339.464,0,1,0,-0.4588,45,35.0,10.0,43.2,40.28,34.64,0.099206,0.24302800000000002
2020-04-07,7329.9,7459.69,7077.0,7197.32,103585.168918,1,7520.1166,8147.8796999999995,6440.326999999999,0,1,0,1.0697,46,45.0,1.0,42.55,40.6,34.85,0.09003,0.23117100000000002
2020-04-08,7197.32,7420.0,7150.0,7361.28,76059.145838,0,7469.943,8145.9705,6530.541,0,1,0,0.1172,41,46.0,-5.0,42.1,40.88,35.06,0.11142400000000001,0.24186799999999997
2020-04-09,7360.26,7371.92,7108.08,7283.54,61094.872417,0,7413.8744,8147.123299999999,6590.486499999999,0,1,0,0.4453,40,41.0,-1.0,41.3,41.06,35.26,0.12151800000000001,0.23793399999999998
2020-04-10,7283.54,7295.75,6739.98,6858.92,104674.623375,1,7367.669400000001,8148.0064,6644.2455,0,1,0,0.9764,44,40.0,4.0,40.45,41.18,35.45,0.13495000000000001,0.24238700000000002
2020-04-11,6858.92,6944.3,6760.0,6876.83,45470.293206,1,7312.919400000001,8144.587100000001,6677.842500000001,0,1,0,-0.11309999999999998,40,44.0,-4.0,40.15,41.42,35.65,0.154478,0.24213900000000002
2020-04-12,6876.84,7177.0,6780.0,6903.79,73868.666501,0,7256.915,8143.6983,6730.8745,0,1,0,-0.04200000000000004,38,40.0,-2.0,40.0,41.64,35.81,0.16409,0.241213
2020-04-13,6903.79,6903.79,6575.0,6837.91,96415.476573,1,7201.9736,8139.2866,6752.6985,0,1,0,0.4552999999999999,43,38.0,5.0,39.55,41.96,35.92,0.148934,0.23046399999999997
2020-04-14,6838.04,6978.0,6754.28,6868.7,69068.623285,0,7140.0038,8134.124599999999,6757.358,0,1,0,0.0,40,43.0,-3.0,39.3,42.28,36.11,0.156516,0.235017
2020-04-15,6868.57,6933.0,6605.0,6621.24,61571.384994,1,7084.2552000000005,8129.2241,6766.9214999999995,0,0,0,2.6261,38,40.0,-2.0,39.15,42.46,36.27,0.156516,0.240104
2020-04-16,6621.25,7190.0,6468.27,7101.94,125009.857539,0,7030.3632,8117.8565,6761.1155,1,1,0,0.0,43,38.0,5.0,39.1,42.58,36.38,0.220672,0.266365
2020-04-17,7101.99,7148.12,6972.98,7027.55,54126.509763,1,6996.696999999999,8107.423099999999,6798.2570000000005,1,1,0,0.01589999999999997,40,43.0,-3.0,39.35,42.72,36.46,0.220672,0.259149
2020-04-18,7026.78,7293.08,7014.4,7248.6,49488.542819,0,6960.783799999999,8097.1388,6837.801999999999,1,1,0,0.5255,35,40.0,-5.0,39.4,42.84,36.5,0.19519199999999998,0.252124
2020-04-19,7248.6,7266.15,7055.6,7120.74,45664.86393,0,6931.8976,8091.4472,6906.161,1,1,0,0.7688,39,35.0,4.0,39.3,42.82,36.56,0.205702,0.25004000000000004
2020-04-20,7121.4,7220.0,6751.0,6826.83,90149.49137,1,6903.840200000001,8080.684399999999,6942.478999999999,0,0,0,0.012600000000000056,39,39.0,0.0,39.35,43.02,36.66,0.20936,0.26114
2020-04-21,6828.98,6940.0,6762.0,6841.37,60109.710808,1,6869.7392,8068.7526,6963.298499999999,0,0,0,0.10019999999999996,40,39.0,1.0,39.55,43.28,36.8,0.2216,0.26126600000000005
2020-04-22,6841.36,7156.38,6818.0,7125.14,61486.377334,1,6828.2618,8055.3165,6973.2210000000005,1,1,0,0.4939,38,40.0,-2.0,39.75,43.46,36.97,0.223604,0.262268
2020-04-23,7125.12,7738.0,7020.0,7482.39,102773.569561,1,6795.5632000000005,8045.464500000001,6989.7735,1,1,0,0.05520000000000003,43,38.0,5.0,39.6,43.64,37.11,0.25571599999999994,0.272781
2020-04-24,7483.96,7615.96,7388.0,7505.0,60182.119939,1,6770.1936,8032.1883,7027.188,1,1,0,0.0,45,43.0,2.0,39.9,43.9,37.17,0.265628,0.269227
2020-04-25,7505.0,7705.0,7431.07,7538.67,43874.427726,1,6739.2,8019.024199999999,7059.588500000001,1,1,0,1.6231,42,45.0,-3.0,40.4,44.18,37.27,0.270628,0.259756
2020-04-26,7539.03,7700.0,7480.0,7693.1,50522.616209,1,6707.335800000001,8007.2108,7097.883,1,1,0,-0.6808,42,42.0,0.0,40.95,44.44,37.39,0.30901,0.275987
2020-04-27,7693.1,7792.02,7606.0,7774.62,65441.339576,0,6683.464599999999,7995.009,7116.043,1,1,0,0.23740000000000006,42,42.0,0.0,40.8,44.78,37.5,0.30907,0.26581000000000005
2020-04-28,7773.51,7780.0,7659.12,7738.98,46302.752638,1,6678.2908,7983.5956,7144.908,1,1,0,-0.1621,43,42.0,1.0,40.6,45.12,37.65,0.320826,0.255295
2020-04-29,7738.58,8952.89,7710.05,8778.57,183546.887514,0,6674.472999999999,7973.9684,7163.793000000001,1,1,1,0.005300000000000082,62,43.0,19.0,40.7,44.98,37.77,0.32421600000000006,0.247682
2020-04-30,8778.58,9460.0,8401.0,8620.0,206277.214124,1,6692.1532,7975.3306,7238.544500000001,1,1,1,0.07289999999999996,71,62.0,9.0,41.8,45.42,38.11,0.324322,0.23321200000000006
2020-05-01,8620.0,9059.18,8613.56,8826.96,91468.815059,1,6705.862799999999,7974.170300000001,7326.5985,1,1,1,-0.7495,53,71.0,-18.0,43.15,46.14,38.55,0.321734,0.229044
2020-05-02,8825.67,9010.0,8753.0,8972.05,59002.08755,0,6786.401999999999,7975.6163,7424.1050000000005,1,1,1,-0.34040000000000004,51,53.0,-2.0,43.8,45.78,38.81,0.304192,0.22257600000000002
2020-05-03,8972.58,9200.0,8712.0,8894.16,90126.065643,0,6854.271,7981.2916000000005,7527.517999999999,1,1,1,0.0,52,51.0,1.0,44.45,44.8,39.07,0.242846,0.221701
2020-05-04,8894.15,8950.0,8522.0,8871.96,84418.512331,1,6928.713000000001,7985.8432,7630.330499999999,1,1,1,-0.9372,49,52.0,-3.0,44.9,44.58,39.34,0.23521,0.221701
2020-05-05,8871.92,9118.58,8760.0,9021.83,76480.765342,1,6998.9262,7991.156999999999,7730.4935,1,1,1,0.3127,49,49.0,0.0,45.35,44.44,39.63,0.227134,0.204546
2020-05-06,9021.36,9395.0,8906.21,9142.92,105925.30242,1,7078.783399999999,7995.225299999999,7850.522999999999,1,1,1,-0.3357000000000001,54,49.0,5.0,45.9,43.94,39.9,0.22113,0.19909600000000002
2020-05-07,9143.4,10067.0,9021.0,9986.4,147154.611378,0,7155.389,7997.5788,7952.571999999998,1,1,1,-1.3937000000000002,66,54.0,12.0,46.45,43.86,40.16,0.19,0.195739
